CG_PROD,DES_PROD,CANT,FE_ENTREGA,FE_EMIT,FE_CIERRE,PEDIDO,FECHA_PREVISTA_FABRICACION,FECHA_INICIO_REAL_FABRICACION,TOT_DOL
1621D1R1RSM3115,"1600 3/4"" x 1"" 150(RF) x 150(RF) Tob 1""Std. sellada",1.0,2021-11-15,2021-10-13 07:21:55.637,2021-12-07 15:26:03.523,58124,2021-12-07 08:01:20.670,2021-12-07 15:25:38.100,607.24
1621D1R1RSM3115,"1600 3/4"" x 1"" 150(RF) x 150(RF) Tob 1""Std. sellada",1.0,2021-11-15,2021-10-13 07:21:56.500,2021-12-07 15:25:30.103,58123,2021-12-07 08:01:20.670,2021-12-07 15:25:03.790,607.24
1816X9M9HAM1310,"1800 1/2""x3/4"" NPT(M)xNPT(H)",1.0,2021-11-15,2021-11-05 15:49:20.713,2021-11-30 10:55:38.587,58343,2021-11-30 07:20:38.510,2021-11-30 10:55:10.187,465.0
1816X9M9HAM1310,"1800 1/2""x3/4"" NPT(M)xNPT(H)",1.0,2021-11-15,2021-11-05 15:49:21.223,2021-11-30 10:54:59.173,58344,2021-11-30 07:20:38.510,2021-11-30 10:54:28.380,465.0
2866Q2R1RGM1013,"2800 6""Q8"" 300(RF)x150(RF) Con Palanca",1.0,2021-11-15,2021-12-01 08:23:46.640,2021-12-03 09:10:02.080,58110,2021-12-03 07:20:32.303,2021-12-03 09:09:14.433,6295.84
2651L1R1RAB1014,"2600 3""L4"" 150(RF)x150(RF) sello Buna-N",1.0,2021-11-13,2021-10-01 15:02:37.857,2021-11-30 07:30:21.283,58105,2021-11-30 07:20:38.510,2021-11-30 07:30:02.003,2200.0
2651L1R1RAB1014,"2600 3""L4"" 150(RF)x150(RF) sello Buna-N",1.0,2021-11-13,2021-10-01 15:02:38.240,2021-11-30 07:29:52.180,58106,2021-11-30 07:20:37.387,2021-11-30 07:29:26.853,2200.0
2828D3R1RSM1027,"2800 1""D2"" 600(RF)x150(RF)",1.0,2021-11-13,2021-10-01 07:35:31.427,2021-11-16 12:27:10.143,58107,2021-11-15 07:23:07.960,2021-11-16 12:26:51.827,800.0
2828D3R1RSM1027,"2800 1""D2"" 600(RF)x150(RF)",1.0,2021-11-13,2021-10-01 07:35:32.007,2021-11-16 12:26:44.007,58108,2021-11-15 07:23:07.960,2021-11-16 12:26:26.680,800.0
1821X8M7HAM1310,"1800 3/4""x1"" BSPT(M)xBSP(H)",1.0,2021-11-12,2021-10-26 15:44:03.237,2021-11-16 12:27:38.690,58243,2021-11-15 07:23:07.960,2021-11-16 12:27:18.550,394.4
2642J1R1RBM3142,"2600 2""J3"" 150(RF)x150(RF)",1.0,2021-11-12,2021-11-10 09:52:02.870,2021-11-15 14:49:15.923,58360,2021-11-15 07:23:07.960,2021-11-15 14:48:57.307,1399.2
2642J1R1RBM3142,"2600 2""J3"" 150(RF)x150(RF)",1.0,2021-11-12,2021-11-10 09:52:03.363,2021-11-15 14:48:50.317,58361,2021-11-15 00:00:00.000,2021-11-15 14:48:35.047,1399.2
1717D9M9HAM1325,"1700 1/2""x1"" NPT(M)xNPT(H) Tob 1"" Std.",1.0,2021-11-11,2021-11-02 11:12:51.787,2021-11-10 15:29:44.683,58290,2021-11-10 00:00:00.000,2021-11-10 15:29:18.477,275.0
1717D9M9HAM1325,"1700 1/2""x1"" NPT(M)xNPT(H) Tob 1"" Std.",1.0,2021-11-11,2021-11-02 11:12:54.927,2021-11-10 15:30:28.157,58291,2021-11-10 00:00:00.000,2021-11-10 15:29:52.410,275.0
1717D9M9HAM1325,"1700 1/2""x1"" NPT(M)xNPT(H) Tob 1"" Std.",1.0,2021-11-11,2021-11-02 11:12:55.500,2021-11-10 15:30:52.333,58292,2021-11-10 00:00:00.000,2021-11-10 15:30:35.923,275.0
1717U9M9HAM1325,"1700 1/2""x1"" NPT(M)xNPT(H) Tob 1/2"" AP",1.0,2021-11-11,2021-11-02 11:13:02.170,2021-11-11 08:12:36.117,58296,2021-11-11 08:08:26.163,2021-11-11 08:12:23.640,275.0
1717U9M9HAM1325,"1700 1/2""x1"" NPT(M)xNPT(H) Tob 1/2"" AP",1.0,2021-11-11,2021-11-02 11:13:02.703,2021-11-11 08:13:03.493,58297,2021-11-11 08:08:26.163,2021-11-11 08:12:50.900,275.0
1717U9M9HAM1325,"1700 1/2""x1"" NPT(M)xNPT(H) Tob 1/2"" AP",1.0,2021-11-11,2021-11-02 11:13:03.243,2021-11-11 08:13:20.763,58298,2021-11-11 08:08:26.163,,275.0
1717U9M9HAM1325,"1700 1/2""x1"" NPT(M)xNPT(H) Tob 1/2"" AP",1.0,2021-11-11,2021-11-02 11:13:03.767,2021-11-11 08:11:34.230,58299,2021-11-11 08:08:26.163,2021-11-11 08:11:20.710,275.0
1717U9M9HAM1325,"1700 1/2""x1"" NPT(M)xNPT(H) Tob 1/2"" AP",1.0,2021-11-11,2021-11-02 11:13:04.320,2021-11-11 08:14:48.540,58300,2021-11-11 00:00:00.000,2021-11-11 08:14:33.600,275.0
1717U9M9HAM1325,"1700 1/2""x1"" NPT(M)xNPT(H) Tob 1/2"" AP",1.0,2021-11-11,2021-11-02 11:13:04.880,2021-11-11 08:15:07.380,58301,2021-11-11 08:08:26.163,2021-11-11 08:14:57.197,275.0
1717V9M9HAM1325,"1700 1/2""x1"" NPT(M)xNPT(H) Tob 3/4"" AP",1.0,2021-11-11,2021-11-02 11:12:56.087,2021-11-10 15:31:51.243,58293,2021-11-10 00:00:00.000,,275.0
1717V9M9HAM1325,"1700 1/2""x1"" NPT(M)xNPT(H) Tob 3/4"" AP",1.0,2021-11-11,2021-11-02 11:13:00.557,2021-11-11 08:11:53.893,58294,2021-11-11 08:08:26.163,2021-11-11 08:11:42.453,275.0
1717V9M9HAM1325,"1700 1/2""x1"" NPT(M)xNPT(H) Tob 3/4"" AP",1.0,2021-11-11,2021-11-02 11:13:01.090,2021-11-11 08:12:12.023,58295,2021-11-11 08:08:26.163,2021-11-11 08:12:01.210,275.0
1721D9M9HAM1325,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 1""Std.",1.0,2021-11-11,2021-11-02 11:12:31.710,2021-11-10 14:50:20.980,58286,2021-11-10 00:00:00.000,2021-11-10 14:49:59.933,275.0
1721D9M9HAM1325,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 1""Std.",1.0,2021-11-11,2021-11-02 11:12:41.193,2021-11-10 14:49:20.243,58284,2021-11-10 00:00:00.000,2021-11-10 14:48:54.930,275.0
1721D9M9HAM1325,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 1""Std.",1.0,2021-11-11,2021-11-02 11:12:43.633,2021-11-10 14:51:06.433,58287,2021-11-10 00:00:00.000,2021-11-10 14:50:37.763,275.0
1721D9M9HAM1325,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 1""Std.",1.0,2021-11-11,2021-11-02 11:12:47.287,2021-11-10 14:51:44.880,58288,2021-11-10 00:00:00.000,2021-11-10 14:51:14.463,275.0
1721D9M9HAM1325,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 1""Std.",1.0,2021-11-11,2021-11-02 11:12:49.797,2021-11-10 14:52:22.630,58289,2021-11-10 00:00:00.000,2021-11-10 14:51:51.383,275.0
1721D9M9HAM1325,"1700 3/4""x1"" NPT(M)xNPT(H) Tob 1""Std.",1.0,2021-11-11,2021-11-02 11:12:56.600,2021-11-10 14:49:50.957,58285,2021-11-10 00:00:00.000,2021-11-10 14:49:31.810,275.0
1816X7M7HAM1110,"1800 1/2""x3/4"" BSP(M)xBSP(H)",1.0,2021-11-10,2021-10-20 07:03:30.170,2021-11-18 07:37:43.103,58233,2021-11-18 07:03:31.627,2021-11-18 07:37:24.707,625.6
1816X7M7HAM1110,"1800 1/2""x3/4"" BSP(M)xBSP(H)",1.0,2021-11-10,2021-10-20 07:03:49.420,2021-11-18 07:37:14.467,58234,2021-11-18 07:03:31.627,2021-11-18 07:36:58.260,625.6
2828D2R1RSM2216,"2800 1""D2"" 300(RF)x150(RF)",1.0,2021-11-10,2021-10-13 11:22:29.000,2021-11-24 08:04:50.070,58126,2021-11-24 00:00:00.000,2021-11-24 08:04:08.070,1002.4
1841X8M7HSM1310,"1800 2""x2.1/2"" BSPT(M)xBSP(H). sellada",1.0,2021-11-08,2021-10-13 11:22:30.527,2021-11-09 15:10:44.423,58129,2021-11-09 00:00:00.000,2021-11-09 15:10:11.557,699.2
1415X7H7HAM3021,"1400 1/2""x1/2"" BSP(H)xBSP(H)",1.0,2021-11-05,2021-11-03 13:29:23.637,2021-11-04 10:15:05.513,58320,2021-11-04 00:00:00.000,2021-11-04 00:00:00.000,251.2
1515X8M7HSM2519,"1500 1/2""x1/2"" BSPT(M)xBSP(H) sellada",1.0,2021-11-05,2021-10-19 07:16:13.477,2022-11-16 14:49:02.873,58217,2022-11-16 07:15:45.147,2022-11-16 13:38:39.217,224.0
1827Y7M7HSM1310,"1800 AP 1""x1.1/2"" BSP(M)xBSP(H).",1.0,2021-11-05,2021-10-13 11:22:29.533,2021-11-16 12:28:35.097,58127,2021-11-15 07:23:07.960,2021-11-16 12:28:14.727,560.8865979381444
1827Y7M7HSM1310,"1800 AP 1""x1.1/2"" BSP(M)xBSP(H).",1.0,2021-11-05,2021-10-13 11:22:29.937,2021-11-16 12:28:58.990,58128,2021-11-15 07:23:07.960,2021-11-16 12:28:42.790,560.8865979381444
2628E1R1RBM3142,"2600 1""E2"" 150(RF)x150(RF)",1.0,2021-11-05,2021-09-10 09:50:38.173,2021-11-24 08:11:04.240,58028,2021-11-24 00:00:00.000,2021-11-24 08:10:52.870,1408.8
2628E1R1RBM3142,"2600 1""E2"" 150(RF)x150(RF)",1.0,2021-11-05,2021-09-10 09:50:38.980,2021-11-24 08:05:53.020,58027,2021-11-24 00:00:00.000,2021-11-24 08:05:34.120,1408.8
2628E1R1RBM3142,"2600 1""E2"" 150(RF)x150(RF)",1.0,2021-11-05,2021-09-10 09:50:39.300,2021-11-24 08:05:25.527,58029,2021-11-24 00:00:00.000,2021-11-24 08:04:59.230,1408.8
2628E1R1RBM3142,"2600 1""E2"" 150(RF)x150(RF)",1.0,2021-11-05,2021-11-24 09:05:28.360,2021-11-24 09:09:23.287,58026,2021-11-24 00:00:00.000,2021-11-24 09:09:11.267,1408.8
2642J1R1RBM3142,"2600 2""J3"" 150(RF)x150(RF)",1.0,2021-11-05,2021-09-13 07:08:40.877,2021-11-24 08:10:41.880,58032,2021-11-24 00:00:00.000,2021-11-24 08:09:50.140,2110.4
2836F1R1RAB1014,"2800 1.1/2""F2"" 150(RF)x150(RF) asiento metal/metal sello Buna-N",1.0,2021-11-05,2021-10-21 13:31:34.527,2021-11-09 11:15:50.730,58132,2021-11-09 00:00:00.000,2021-11-09 11:15:35.360,1091.2
2836F1R1RAB1014,"2800 1.1/2""F2"" 150(RF)x150(RF) asiento metal/metal sello Buna-N",1.0,2021-11-05,2021-10-21 13:31:34.893,2021-11-09 11:16:25.510,58133,2021-11-09 00:00:00.000,2021-11-09 11:16:01.243,1091.2
2838G1R1RTM3142,"2800 1.1/2""G3"" 150(RF)x150(RF) sellada",1.0,2021-11-05,2021-09-13 07:08:39.037,2021-11-15 14:45:20.987,58024,2021-11-15 07:23:07.103,2021-11-15 14:44:58.867,1466.4
2838G1R1RTM3142,"2800 1.1/2""G3"" 150(RF)x150(RF) sellada",1.0,2021-11-05,2021-09-13 07:08:39.537,2021-11-15 14:45:48.120,58025,2021-11-15 07:23:07.960,2021-11-15 14:45:30.703,1466.4
2838G1R1RTM3142,"2800 1.1/2""G3"" 150(RF)x150(RF) sellada",1.0,2021-11-05,2021-09-13 07:08:39.957,2021-11-15 14:46:11.870,58030,2021-11-15 07:23:07.960,2021-11-15 14:45:56.743,1466.4
2838G1R1RTM3142,"2800 1.1/2""G3"" 150(RF)x150(RF) sellada",1.0,2021-11-05,2021-09-13 07:08:40.353,2021-11-15 14:46:37.290,58031,2021-11-15 07:23:07.960,2021-11-15 14:46:20.437,1466.4
1827XZC7HAM1214,"1800 1""x1.1/2"" CLAMPxBSP(H)",1.0,2021-11-04,2021-10-13 07:21:54.310,2021-12-29 14:00:11.367,58120,2021-12-28 13:34:30.717,2021-12-29 13:59:51.600,884.0
1827XZC7HAM1214,"1800 1""x1.1/2"" CLAMPxBSP(H)",1.0,2021-11-04,2021-10-13 07:21:55.170,2021-12-29 14:00:36.867,58119,2021-12-28 13:34:30.717,2021-12-29 14:00:20.603,884.0
1816XZC7HFM1214,"1800 1/2""x3/4"" CLAMP x BSP(H) Con palanca",1.0,2021-11-02,2021-10-19 07:16:06.567,2021-11-18 07:43:26.537,58135,2021-11-18 07:03:31.627,2021-11-18 07:43:07.543,616.0
1816XZC7HFM1214,"1800 1/2""x3/4"" CLAMP x BSP(H) Con palanca",1.0,2021-11-02,2021-10-19 07:16:06.873,2021-11-18 07:42:58.547,58134,2021-11-18 00:00:00.000,2021-11-18 07:41:32.810,616.0
1717D9M9HAM1226,"1700 1/2""x1"" NPT(M)xNPT(H)",1.0,2021-11-01,2021-10-07 07:09:34.563,2021-11-04 10:36:13.097,58115,2021-11-04 00:00:00.000,2021-11-04 00:00:00.000,741.0
1717D9M9HAM1226,"1700 1/2""x1"" NPT(M)xNPT(H)",1.0,2021-11-01,2021-10-07 07:09:35.650,2021-11-04 10:36:50.097,58116,2021-11-04 00:00:00.000,2021-11-04 00:00:00.000,741.0
1725A7M7HSM1325,"1700 1""x1"" BSP(M)xBSP(H) sellada",1.0,2021-11-01,2021-10-19 07:16:17.133,,58219,,,0.0
1725A7M7HSM1325,"1700 1""x1"" BSP(M)xBSP(H) sellada",1.0,2021-11-01,2021-10-19 07:16:34.773,,58220,,,0.0
1735F1R1RSM1310,"1700 1.1/2""x1.1/2"" 150(RF)x150(RF)  Orificio ""F""",1.0,2021-10-29,2021-09-14 07:33:54.643,2021-11-15 15:19:53.350,58050,2021-11-15 07:23:07.960,2021-11-15 15:19:39.640,771.3
1735F1R1RSM1310,"1700 1.1/2""x1.1/2"" 150(RF)x150(RF)  Orificio ""F""",1.0,2021-10-29,2021-09-14 07:33:54.993,2021-11-15 15:19:32.500,58051,2021-11-15 07:23:07.960,2021-11-15 15:19:16.877,771.3
1735F1R1RSM1310,"1700 1.1/2""x1.1/2"" 150(RF)x150(RF)  Orificio ""F""",1.0,2021-10-29,2021-09-14 07:33:55.340,2021-11-15 15:19:08.730,58052,2021-11-15 07:23:07.960,2021-11-15 15:18:51.277,771.3
1735F1R1RSM1310,"1700 1.1/2""x1.1/2"" 150(RF)x150(RF)  Orificio ""F""",1.0,2021-10-29,2021-09-14 07:33:55.720,2021-11-15 15:18:24.940,58053,2021-11-15 07:23:07.960,2021-11-15 15:18:01.810,771.3
1735F1R1RSM1310,"1700 1.1/2""x1.1/2"" 150(RF)x150(RF)  Orificio ""F""",1.0,2021-10-29,2021-09-14 07:33:56.163,2021-11-15 15:17:52.383,58054,2021-11-15 07:23:07.960,2021-11-15 15:17:39.737,771.3
1735F1R1RSM1310,"1700 1.1/2""x1.1/2"" 150(RF)x150(RF)  Orificio ""F""",1.0,2021-10-29,2021-09-14 07:33:56.530,2021-11-15 15:17:32.677,58055,2021-11-15 07:23:07.960,2021-11-15 15:17:14.387,771.3
2651K1R1RLM4814,"2600 3""K4"" 150(RF)x150(RF) con palanca",1.0,2021-10-29,2021-09-01 15:42:14.157,2021-12-16 13:55:20.180,57971,2021-12-16 08:39:45.873,2021-12-16 13:55:01.987,4397.0
2842J2R1RLM4814,"2800 2""J3"" 300(RF)x150(RF) Con Palanca",1.0,2021-10-29,2021-09-01 15:42:13.560,2021-12-16 13:54:52.777,57970,2021-12-16 08:39:43.243,2021-12-16 13:54:36.307,2486.0
2866Q1R1RLM4814,"2800 6""Q8"" 150(RF)x150(RF) Con Palanca",1.0,2021-10-29,2021-09-06 07:16:57.817,2021-12-16 13:55:52.407,57972,2021-12-16 08:39:45.873,2021-12-16 13:55:27.140,10659.0
1825X1R1RNM1310,"1800 1""x1"" 150RFx150RF T.SELLADO",1.0,2021-10-27,2021-09-21 07:10:20.210,2021-11-18 15:45:05.587,58066,2021-11-18 07:03:31.627,2021-11-18 15:44:49.250,649.0
1825X1R1RNM1310,"1800 1""x1"" 150RFx150RF T.SELLADO",1.0,2021-10-27,2021-09-21 07:10:20.650,2021-11-18 15:44:41.907,58067,2021-11-18 07:03:31.627,2021-11-18 15:44:22.267,649.0
1825X1R1RNM1310,"1800 1""x1"" 150RFx150RF T.SELLADO",1.0,2021-10-27,2021-09-21 07:10:21.117,2021-11-18 15:44:13.740,58068,2021-11-18 07:03:31.627,2021-11-18 15:43:55.097,649.0
1825X1R1RNM1310,"1800 1""x1"" 150RFx150RF T.SELLADO",1.0,2021-10-27,2021-09-21 07:10:25.497,2021-11-18 15:45:25.353,58069,2021-11-18 07:03:31.627,2021-11-18 15:45:11.587,649.0
1841X1R7HFM1310,"1800 2""x2.1/2"" 150(RF)xBSP(H) con palanca",1.0,2021-10-27,2021-09-21 07:10:18.963,2021-11-09 15:10:01.227,58071,2021-11-09 00:00:00.000,2021-11-09 15:09:42.683,816.0
1821X8M7HST1310,"1800 3/4""x1"" BSPT(M)xBSP(H) asiento metal/teflon",1.0,2021-10-25,2021-10-01 07:35:32.430,2021-10-27 11:05:43.870,58109,2021-10-27 00:00:00.000,2021-10-27 00:00:00.000,414.4
2842J1R1RFM1010,"2800 2""J3"" 150(RF)x150(RF) Con Palanca",1.0,2021-10-25,2021-09-21 07:10:19.380,2021-11-03 07:47:24.100,58072,2021-11-03 00:00:00.000,2021-11-03 00:00:00.000,1376.0
2842J1R1RFM1010,"2800 2""J3"" 150(RF)x150(RF) Con Palanca",1.0,2021-10-25,2021-09-21 07:10:19.723,2021-11-03 07:47:57.297,58073,2021-11-03 00:00:00.000,2021-11-03 00:00:00.000,1376.0
2856P1R1RGM1012,"2800 4""P6"" 150(RF)x150(RF) Con Palanca",1.0,2021-10-25,2021-09-16 08:41:15.930,2021-11-24 08:14:02.167,58064,2021-11-24 00:00:00.000,2021-11-24 08:13:39.867,4492.8
3515C3Z1,"AC-500 1/2"" BSP H-H Punta eje libre g.indist.",1.0,2021-10-25,2021-09-29 07:17:55.817,2021-11-25 11:08:29.927,58099,2021-11-24 00:00:00.000,2021-11-25 11:08:17.480,683.0
021522R2R20151,"AR-20 1/2"" Cab Brid.300(RF)x300(RF)",1.0,2021-10-22,2021-09-14 07:33:52.990,2021-11-08 07:35:58.003,58039,2021-11-08 00:00:00.000,2021-11-08 00:00:00.000,1815.0
1621D2R1RSM1015,"1600 3/4"" x 1"" 300(RF) x 150(RF) Tob 1""Std. sellada",1.0,2021-10-22,2021-09-14 08:39:21.767,2021-10-25 14:34:17.953,58041,2021-10-25 00:00:00.000,2021-10-25 00:00:00.000,625.6
1621D2R1RSM1015,"1600 3/4"" x 1"" 300(RF) x 150(RF) Tob 1""Std. sellada",1.0,2021-10-22,2021-09-14 08:39:22.240,2021-10-25 14:34:43.770,58042,2021-10-25 00:00:00.000,2021-10-25 00:00:00.000,625.6
1816X7M7HAM1214,"1800 1/2""x3/4"" BSP(M)xBSP(H)",1.0,2021-10-22,2021-09-16 08:41:15.540,2021-10-25 14:37:39.307,58063,2021-10-25 00:00:00.000,2021-10-25 00:00:00.000,824.4
1821XZCZCKM1218,"1800 3/4""x1"" CLAMP(M)xCLAMP(M) con Palanca Empaquetada Sellada",1.0,2021-10-22,2021-10-13 07:21:54.763,2021-11-02 07:23:14.013,58112,2021-11-02 00:00:00.000,2021-11-02 00:00:00.000,983.2
1825X8H7HSM1310,"1800 1""x1"" BSPT(H)xBSP(H) sellada",1.0,2021-10-22,2021-10-01 07:35:33.043,2021-10-27 11:02:45.920,58100,2021-10-27 00:00:00.000,2021-10-27 00:00:00.000,394.4
1825X8H7HSM1310,"1800 1""x1"" BSPT(H)xBSP(H) sellada",1.0,2021-10-22,2021-10-01 07:35:33.620,2021-10-27 11:02:19.197,58101,2021-10-27 00:00:00.000,2021-10-27 00:00:00.000,394.4
1825X8H7HSM1310,"1800 1""x1"" BSPT(H)xBSP(H) sellada",1.0,2021-10-22,2021-10-01 07:35:34.070,2021-10-27 11:03:11.100,58102,2021-10-27 00:00:00.000,2021-10-27 00:00:00.000,394.4
1825X8H7HSM1310,"1800 1""x1"" BSPT(H)xBSP(H) sellada",1.0,2021-10-22,2021-10-01 07:35:34.480,2021-10-27 11:03:37.960,58103,2021-10-27 00:00:00.000,2021-10-27 00:00:00.000,394.4
1825X9M9HFM1310,"1800 1""x1"" NPT(M)xNPT(H) con palanca.",1.0,2021-10-22,2021-09-21 07:10:17.530,2021-10-25 14:38:06.220,58056,2021-10-25 00:00:00.000,2021-10-25 00:00:00.000,471.6
1827X8M7HFM1310,"1800 1""x1.1/2"" BSPT(M)xBSP(H) Con Palanca",1.0,2021-10-22,2021-09-16 08:41:13.520,2021-10-25 14:35:36.317,58058,2021-10-25 00:00:00.000,2021-10-25 00:00:00.000,532.8
1835X8M7HAM1310,"1800 1.1/2""x1.1/2"" BSPT(M)xBSP(H)",1.0,2021-10-22,2021-09-21 07:10:18.057,2021-10-26 14:16:15.620,58057,2021-10-26 00:00:00.000,2021-10-26 00:00:00.000,504.9
1837X8M7HFM1310,"1800 1.1/2""x2.1/2"" BSPT(M)xBSP(H) con palanca",1.0,2021-10-22,2021-09-16 08:41:14.103,2021-10-25 14:36:37.317,58059,2021-10-25 00:00:00.000,2021-10-25 00:00:00.000,825.3
1837X8M7HFM1310,"1800 1.1/2""x2.1/2"" BSPT(M)xBSP(H) con palanca",1.0,2021-10-22,2021-09-16 08:41:14.520,2021-10-25 14:37:06.097,58060,2021-10-25 00:00:00.000,2021-10-25 00:00:00.000,825.3
2837G2R1RAM1010,"2800 1.1/2""G2.1/2"" 300(RF)x150(RF)",1.0,2021-10-22,2021-09-16 08:41:14.903,2021-10-27 13:51:17.337,58061,2021-10-27 00:00:00.000,2021-10-27 00:00:00.000,1413.9
2837G2R1RAM1010,"2800 1.1/2""G2.1/2"" 300(RF)x150(RF)",1.0,2021-10-22,2021-09-16 08:41:15.203,2021-10-27 13:50:02.710,58062,2021-10-27 00:00:00.000,2021-10-27 00:00:00.000,1413.9
2838H1R1RSM3142,"2800 1.1/2""H3"" 150(RF)x150(RF) sellada",1.0,2021-10-20,2021-08-26 10:17:54.050,2021-10-28 14:07:04.787,57938,2021-10-28 00:00:00.000,2021-10-28 00:00:00.000,1478.4
2851L2R1RFM1012,"2800 3""L4"" 300(RF)x150(RF) Con Palanca",1.0,2021-10-20,2021-09-21 07:10:21.730,2021-11-02 07:23:54.337,58074,2021-11-02 00:00:00.000,2021-11-02 00:00:00.000,2885.0
1816XZC7HFM1214,"1800 1/2""x3/4"" CLAMP x BSP(H) Con palanca",1.0,2021-10-19,2021-09-21 07:10:22.177,2021-10-22 15:17:00.257,58075,2021-10-22 00:00:00.000,2021-10-22 00:00:00.000,616.0
1816XZC7HFM1214,"1800 1/2""x3/4"" CLAMP x BSP(H) Con palanca",1.0,2021-10-19,2021-09-21 07:10:22.677,2021-10-22 15:17:48.097,58076,2021-10-22 00:00:00.000,2021-10-22 00:00:00.000,616.0
1816XZC7HFM1214,"1800 1/2""x3/4"" CLAMP x BSP(H) Con palanca",1.0,2021-10-19,2021-10-25 14:49:45.043,2021-10-25 14:52:13.393,58093,2021-10-25 00:00:00.000,2021-10-25 00:00:00.000,616.0
072011R1R20151,"AR-70 3/4"" Cab Rosc.150(RF)x150(RF)",1.0,2021-10-18,2021-09-15 14:38:33.940,2021-11-01 10:44:55.993,57955,2021-11-01 00:00:00.000,2021-11-01 00:00:00.000,1595.2
072011R1R20151,"AR-70 3/4"" Cab Rosc.150(RF)x150(RF)",1.0,2021-10-18,2021-09-15 14:38:34.807,2021-11-01 10:45:19.040,57956,2021-11-01 00:00:00.000,2021-11-01 00:00:00.000,1595.2
072011R1R20151,"AR-70 3/4"" Cab Rosc.150(RF)x150(RF)",1.0,2021-10-18,2021-09-15 14:38:35.220,2021-11-01 10:45:44.243,57957,2021-11-01 00:00:00.000,2021-11-01 00:00:00.000,1595.2
1816X8M7HFM1310,"1800 1/2""x3/4"" BSPT(M)xBSP(H) Con Palanca",1.0,2021-10-18,2021-09-23 10:49:55.610,2021-10-22 13:40:59.497,58087,2021-10-22 00:00:00.000,2021-10-22 00:00:00.000,495.0
1816X8M7HFM1310,"1800 1/2""x3/4"" BSPT(M)xBSP(H) Con Palanca",1.0,2021-10-18,2021-10-22 14:03:27.270,2021-10-22 14:05:46.050,58088,2021-10-22 00:00:00.000,2021-10-22 00:00:00.000,495.0
1415X7H7HAM3021,"1400 1/2""x1/2"" BSP(H)xBSP(H)",1.0,2021-10-15,2021-09-24 07:57:06.347,2021-10-13 10:14:59.960,58091,2021-10-13 00:00:00.000,2021-10-13 00:00:00.000,251.2
1225X8M7HAM2519,"1200 1""x1"" BSPT(M)xBSP(H)",1.0,2021-10-13,2021-09-24 07:57:07.013,2021-11-03 10:39:24.620,58092,2021-11-03 00:00:00.000,2021-11-03 00:00:00.000,248.0
1735F1R1RSM1310,"1700 1.1/2""x1.1/2"" 150(RF)x150(RF)  Orificio ""F""",1.0,2021-10-13,2021-09-14 07:33:51.273,2021-12-01 07:53:08.947,58044,2021-10-22 00:00:00.000,2021-10-22 00:00:00.000,771.3
1735F1R1RSM1310,"1700 1.1/2""x1.1/2"" 150(RF)x150(RF)  Orificio ""F""",1.0,2021-10-13,2021-09-14 07:33:51.710,2021-10-22 09:29:56.930,58045,2021-10-22 00:00:00.000,2021-10-22 00:00:00.000,771.3
1735F1R1RSM1310,"1700 1.1/2""x1.1/2"" 150(RF)x150(RF)  Orificio ""F""",1.0,2021-10-13,2021-09-14 07:33:52.060,2021-10-22 09:30:24.310,58046,2021-10-22 00:00:00.000,2021-10-22 00:00:00.000,771.3
1735F1R1RSM1310,"1700 1.1/2""x1.1/2"" 150(RF)x150(RF)  Orificio ""F""",1.0,2021-10-13,2021-09-14 07:33:52.387,2021-10-22 09:30:49.120,58047,2021-10-22 00:00:00.000,2021-10-22 00:00:00.000,771.3
1735F1R1RSM1310,"1700 1.1/2""x1.1/2"" 150(RF)x150(RF)  Orificio ""F""",1.0,2021-10-13,2021-09-14 07:33:53.773,2021-10-22 09:31:18.037,58048,2021-10-22 00:00:00.000,2021-10-22 00:00:00.000,771.3
1735F1R1RSM1310,"1700 1.1/2""x1.1/2"" 150(RF)x150(RF)  Orificio ""F""",1.0,2021-10-13,2021-09-14 07:33:54.230,2021-10-22 09:31:44.883,58049,2021-10-22 00:00:00.000,2021-10-22 00:00:00.000,771.3
1816XZC7HFM1214,"1800 1/2""x3/4"" CLAMP x BSP(H) Con palanca",1.0,2021-10-12,2021-09-14 07:33:53.343,2021-10-15 09:36:08.967,58040,2021-10-14 00:00:00.000,2021-10-14 00:00:00.000,616.0
1816XZC7HFM1214,"1800 1/2""x3/4"" CLAMP x BSP(H) Con palanca",1.0,2021-10-12,2021-09-29 07:17:54.220,2021-10-15 09:36:27.160,58097,2021-10-14 00:00:00.000,2021-10-14 00:00:00.000,616.0
1816XZC7HFM1214,"1800 1/2""x3/4"" CLAMP x BSP(H) Con palanca",1.0,2021-10-12,2021-09-29 07:17:54.707,2021-10-15 09:36:51.533,58098,2021-10-14 00:00:00.000,2021-10-14 00:00:00.000,616.0
035041R1R20143,"AR-30 3"" A.D.150(RF)x150(RF)",1.0,2021-10-11,2021-09-15 14:38:34.433,2021-11-25 15:42:02.753,57975,2021-11-24 00:00:00.000,2021-11-25 15:41:39.583,2664.0
