PEDIDO,FE_EMIT,FE_ENTREGA,X,y
56488,737379,737409,"[12 12 12 12  4  6 20 20  6  6  9  9  9  9  6 12 12 12  6 12 12 12 12 12
 12  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6 11  6  0  5  5  5  5 12
 12 12 12 12 12 12]",[12]
56487,737379,737409,"[12 12 12 12  4  6 20 20  6  6  9  9  9  9  6 12 12 12  6 12 12 12 12 12
 12  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6 11  6  0  5  5  5  5 12
 12 12 12 12 12 12]",[12]
56515,737393,737410,"[12 12  4  6 20 20  6  6  9  9  9  9  6 12 12 12  6 12 12 12 12 12 12  6
  6  6  6  6  6  6  6  6  6  6  6  6  6  6 11  6  0  5  5  5  5 12 12 12
 12 12 12 12]",[12]
56514,737393,737410,"[12 12  4  6 20 20  6  6  9  9  9  9  6 12 12 12  6 12 12 12 12 12 12  6
  6  6  6  6  6  6  6  6  6  6  6  6  6  6 11  6  0  5  5  5  5 12 12 12
 12 12 12 12]",[12]
56516,737406,737410,"[12 12  4  6 20 20  6  6  9  9  9  9  6 12 12 12  6 12 12 12 12 12 12  6
  6  6  6  6  6  6  6  6  6  6  6  6  6  6 11  6  0  5  5  5  5 12 12 12
 12 12 12 12]",[4]
56538,737396,737413,"[ 6 20 20  6  6  9  9  9  9  6 12 12 12  6 12 12 12 12 12 12  6  6  6  6
  6  6  6  6  6  6  6  6  6  6  6 11  6  0  5  5  5  5 12 12 12 12 12 12
 12]",[6]
56367,737344,737413,"[ 6 20 20  6  6  9  9  9  9  6 12 12 12  6 12 12 12 12 12 12  6  6  6  6
  6  6  6  6  6  6  6  6  6  6  6 11  6  0  5  5  5  5 12 12 12 12 12 12
 12]",[20]
56368,737344,737413,"[ 6 20 20  6  6  9  9  9  9  6 12 12 12  6 12 12 12 12 12 12  6  6  6  6
  6  6  6  6  6  6  6  6  6  6  6 11  6  0  5  5  5  5 12 12 12 12 12 12
 12]",[20]
56539,737396,737413,"[ 6 20 20  6  6  9  9  9  9  6 12 12 12  6 12 12 12 12 12 12  6  6  6  6
  6  6  6  6  6  6  6  6  6  6  6 11  6  0  5  5  5  5 12 12 12 12 12 12
 12]",[6]
56541,737396,737413,"[ 6 20 20  6  6  9  9  9  9  6 12 12 12  6 12 12 12 12 12 12  6  6  6  6
  6  6  6  6  6  6  6  6  6  6  6 11  6  0  5  5  5  5 12 12 12 12 12 12
 12]",[6]
56445,737380,737413,"[ 6 20 20  6  6  9  9  9  9  6 12 12 12  6 12 12 12 12 12 12  6  6  6  6
  6  6  6  6  6  6  6  6  6  6  6 11  6  0  5  5  5  5 12 12 12 12 12 12
 12]",[9]
56446,737380,737413,"[ 6 20 20  6  6  9  9  9  9  6 12 12 12  6 12 12 12 12 12 12  6  6  6  6
  6  6  6  6  6  6  6  6  6  6  6 11  6  0  5  5  5  5 12 12 12 12 12 12
 12]",[9]
56447,737380,737413,"[ 6 20 20  6  6  9  9  9  9  6 12 12 12  6 12 12 12 12 12 12  6  6  6  6
  6  6  6  6  6  6  6  6  6  6  6 11  6  0  5  5  5  5 12 12 12 12 12 12
 12]",[9]
56448,737380,737413,"[ 6 20 20  6  6  9  9  9  9  6 12 12 12  6 12 12 12 12 12 12  6  6  6  6
  6  6  6  6  6  6  6  6  6  6  6 11  6  0  5  5  5  5 12 12 12 12 12 12
 12]",[9]
56540,737396,737413,"[ 6 20 20  6  6  9  9  9  9  6 12 12 12  6 12 12 12 12 12 12  6  6  6  6
  6  6  6  6  6  6  6  6  6  6  6 11  6  0  5  5  5  5 12 12 12 12 12 12
 12]",[6]
56463,737388,737414,"[12 12 12  6 12 12 12 12 12 12  6  6  6  6  6  6  6  6  6  6  6  6  6  6
  6 11  6  0  5  5  5  5 12 12 12 12 12 12 12]",[12]
56536,737396,737415,"[12 12  6 12 12 12 12 12 12  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6
 11 11  6  0  5  5  5  5 12 12 12 12 12 12 12 12]",[12]
56535,737396,737415,"[12 12  6 12 12 12 12 12 12  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6
 11 11  6  0  5  5  5  5 12 12 12 12 12 12 12 12]",[12]
56537,737396,737415,"[12 12  6 12 12 12 12 12 12  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6
 11 11  6  0  5  5  5  5 12 12 12 12 12 12 12 12]",[6]
56496,737380,737417,"[12 12 12 12 12 12  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6 11 11  6
  0  5  5  5  5 12 12 12 12 12 12 12 12]",[12]
56495,737380,737417,"[12 12 12 12 12 12  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6 11 11  6
  0  5  5  5  5 12 12 12 12 12 12 12 12]",[12]
56493,737380,737417,"[12 12 12 12 12 12  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6 11 11  6
  0  5  5  5  5 12 12 12 12 12 12 12 12]",[12]
56492,737380,737417,"[12 12 12 12 12 12  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6 11 11  6
  0  5  5  5  5 12 12 12 12 12 12 12 12]",[12]
56497,737380,737417,"[12 12 12 12 12 12  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6 11 11  6
  0  5  5  5  5 12 12 12 12 12 12 12 12]",[12]
56494,737380,737417,"[12 12 12 12 12 12  6  6  6  6  6  6  6  6  6  6  6  6  6  6  6 11 11  6
  0  5  5  5  5 12 12 12 12 12 12 12 12]",[12]
56570,737407,737420,"[ 6  6  6  6  6  6  6  6  6  6  6  6  6  6  6 11 11  6  0  5  5  5  5 12
 12 12 12 12 12 12 12]",[6]
56551,737400,737420,"[ 6  6  6  6  6  6  6  6  6  6  6  6  6  6  6 11 11  6  0  5  5  5  5 12
 12 12 12 12 12 12 12]",[6]
56571,737407,737420,"[ 6  6  6  6  6  6  6  6  6  6  6  6  6  6  6 11 11  6  0  5  5  5  5 12
 12 12 12 12 12 12 12]",[6]
56549,737400,737420,"[ 6  6  6  6  6  6  6  6  6  6  6  6  6  6  6 11 11  6  0  5  5  5  5 12
 12 12 12 12 12 12 12]",[6]
56550,737400,737420,"[ 6  6  6  6  6  6  6  6  6  6  6  6  6  6  6 11 11  6  0  5  5  5  5 12
 12 12 12 12 12 12 12]",[6]
56546,737400,737420,"[ 6  6  6  6  6  6  6  6  6  6  6  6  6  6  6 11 11  6  0  5  5  5  5 12
 12 12 12 12 12 12 12]",[6]
56548,737400,737420,"[ 6  6  6  6  6  6  6  6  6  6  6  6  6  6  6 11 11  6  0  5  5  5  5 12
 12 12 12 12 12 12 12]",[6]
56569,737406,737420,"[ 6  6  6  6  6  6  6  6  6  6  6  6  6  6  6 11 11  6  0  5  5  5  5 12
 12 12 12 12 12 12 12]",[6]
56542,737400,737420,"[ 6  6  6  6  6  6  6  6  6  6  6  6  6  6  6 11 11  6  0  5  5  5  5 12
 12 12 12 12 12 12 12]",[6]
56543,737400,737420,"[ 6  6  6  6  6  6  6  6  6  6  6  6  6  6  6 11 11  6  0  5  5  5  5 12
 12 12 12 12 12 12 12]",[6]
56544,737400,737420,"[ 6  6  6  6  6  6  6  6  6  6  6  6  6  6  6 11 11  6  0  5  5  5  5 12
 12 12 12 12 12 12 12]",[6]
56545,737400,737420,"[ 6  6  6  6  6  6  6  6  6  6  6  6  6  6  6 11 11  6  0  5  5  5  5 12
 12 12 12 12 12 12 12]",[6]
56568,737407,737420,"[ 6  6  6  6  6  6  6  6  6  6  6  6  6  6  6 11 11  6  0  5  5  5  5 12
 12 12 12 12 12 12 12]",[6]
56567,737407,737420,"[ 6  6  6  6  6  6  6  6  6  6  6  6  6  6  6 11 11  6  0  5  5  5  5 12
 12 12 12 12 12 12 12]",[6]
56547,737400,737420,"[ 6  6  6  6  6  6  6  6  6  6  6  6  6  6  6 11 11  6  0  5  5  5  5 12
 12 12 12 12 12 12 12]",[6]
56518,737394,737421,[11 11  6  0  5  5  5  5 12 12 12 12 12 12 12 12],[11]
56517,737415,737421,[11 11  6  0  5  5  5  5 12 12 12 12 12 12 12 12],[11]
56573,737406,737421,[11 11  6  0  5  5  5  5 12 12 12 12 12 12 12 12],[6]
56566,737406,737421,[11 11  6  0  5  5  5  5 12 12 12 12 12 12 12 12],[0]
56578,737407,737426,[ 5  5  5  5 12 12 12 12 12 12 12 12],[5]
56577,737407,737426,[ 5  5  5  5 12 12 12 12 12 12 12 12],[5]
56580,737407,737426,[ 5  5  5  5 12 12 12 12 12 12 12 12],[5]
56579,737407,737426,[ 5  5  5  5 12 12 12 12 12 12 12 12],[5]
56438,737370,737427,[12 12 12 12 12 12 12 12],[12]
56441,737370,737427,[12 12 12 12 12 12 12 12],[12]
56440,737370,737427,[12 12 12 12 12 12 12 12],[12]
56439,737370,737427,[12 12 12 12 12 12 12 12],[12]
56533,737415,737432,[12 12 12 12],[12]
56393,737360,737433,[12 12 12],[12]
56590,737436,737442,[ 6  6  6  6 12 12 12 12  5  6  6  6  6  5 12  0  0  0  0],[6]
56591,737436,737442,[ 6  6  6  6 12 12 12 12  5  6  6  6  6  5 12  0  0  0  0],[6]
56621,737440,737449,"[ 6  6 12 12 12 12  5  6  6  6  6  6  6 11 11  5 12 11 11 11  0  0  0  0
 11]",[6]
56620,737440,737449,"[ 6  6 12 12 12 12  5  6  6  6  6  6  6 11 11  5 12 11 11 11  0  0  0  0
 11]",[6]
56404,737360,737450,[12 12 12 12  5  6  6  6  6  6  6  6 11 11  5 12 11 11 11  0  0  0  0 11],[12]
56403,737360,737450,[12 12 12 12  5  6  6  6  6  6  6  6 11 11  5 12 11 11 11  0  0  0  0 11],[12]
56626,737436,737456,"[12 12  5  6  6  6  6  6  6  6  6  6 11 11  5  6 12 11 11 11  0  0  0  0
 11]",[12]
56625,737436,737456,"[12 12  5  6  6  6  6  6  6  6  6  6 11 11  5  6 12 11 11 11  0  0  0  0
 11]",[12]
56630,737440,737457,[ 5  6  6  6  6  6  6  6  6  6 11 11  5  6 12 11 11 11  0  0  0  0 11],[5]
56633,737447,737457,[ 5  6  6  6  6  6  6  6  6  6 11 11  5  6 12 11 11 11  0  0  0  0 11],[6]
56632,737447,737457,[ 5  6  6  6  6  6  6  6  6  6 11 11  5  6 12 11 11 11  0  0  0  0 11],[6]
56628,737440,737460,[ 6  6  6  6  6  6  6 11 11  5  6 12 11 11 11  0  0  0  0 11],[6]
56629,737440,737460,[ 6  6  6  6  6  6  6 11 11  5  6 12 11 11 11  0  0  0  0 11],[6]
56634,737450,737462,[ 6  6  6  6  6 11 11  5  6 12 11 11 11  0  0  0  0 11],[6]
56623,737440,737462,[ 6  6  6  6  6 11 11  5  6 12 11 11 11  0  0  0  0 11],[6]
56627,737440,737464,[ 6  6  6 11 11  5  6 12 11 11 11  0  0  0  0 11],[6]
56638,737454,737476,"[ 6  6 11 11  5  6 12 11 11 11  0  0  0  0  6  6  5  5  5  5  6  6  0 11
  0  5  0  0  6 12 12  6  0  8]",[6]
56637,737454,737476,"[ 6  6 11 11  5  6 12 11 11 11  0  0  0  0  6  6  5  5  5  5  6  6  0 11
  0  5  0  0  6 12 12  6  0  8]",[6]
56594,737447,737481,"[11 11  5  6 12 11 11 11  0  0  0  0  6  6  5  5  5  5  6  6  0  6 11  0
  5  0  0  6 12 12  6  0  8]",[11]
56593,737447,737481,"[11 11  5  6 12 11 11 11  0  0  0  0  6  6  5  5  5  5  6  6  0  6 11  0
  5  0  0  6 12 12  6  0  8]",[11]
56611,737436,737482,"[ 5  6 12 11 11 11  0  0  0  0  6  6  5  5  5  5  6  6  0  6 11  0  5  0
  0  6 12 12  6  0  8]",[5]
56636,737454,737482,"[ 5  6 12 11 11 11  0  0  0  0  6  6  5  5  5  5  6  6  0  6 11  0  5  0
  0  6 12 12  6  0  8]",[6]
56602,737436,737483,"[12 11 11 11  0  0  0  0  6  6  5  5  5  5  6  6  0  6 11  0  5  0  0  6
 12 12  6  0  8]",[12]
56600,737447,737483,"[12 11 11 11  0  0  0  0  6  6  5  5  5  5  6  6  0  6 11  0  5  0  0  6
 12 12  6  0  8]",[11]
56599,737447,737483,"[12 11 11 11  0  0  0  0  6  6  5  5  5  5  6  6  0  6 11  0  5  0  0  6
 12 12  6  0  8]",[11]
56601,737447,737483,"[12 11 11 11  0  0  0  0  6  6  5  5  5  5  6  6  0  6 11  0  5  0  0  6
 12 12  6  0  8]",[11]
56598,737436,737485,"[ 0  0  0  0  6  6  5  5  5  5  6  6  0  6 11  0  5  0  0  6 12 12  6  0
  8]",[0]
56597,737436,737485,"[ 0  0  0  0  6  6  5  5  5  5  6  6  0  6 11  0  5  0  0  6 12 12  6  0
  8]",[0]
56596,737436,737485,"[ 0  0  0  0  6  6  5  5  5  5  6  6  0  6 11  0  5  0  0  6 12 12  6  0
  8]",[0]
56595,737436,737485,"[ 0  0  0  0  6  6  5  5  5  5  6  6  0  6 11  0  5  0  0  6 12 12  6  0
  8]",[0]
56653,737472,737489,"[ 6  6  5 11 11  5  5  5  6  6  0  6 11  0  5  0  6  6  0  6 12 12  6  6
  6  6  6  6  6 12  0  8  6  6 12 12  0]",[6]
56654,737472,737489,"[ 6  6  5 11 11  5  5  5  6  6  0  6 11  0  5  0  6  6  0  6 12 12  6  6
  6  6  6  6  6 12  0  8  6  6 12 12  0]",[6]
56648,737472,737489,"[ 6  6  5 11 11  5  5  5  6  6  0  6 11  0  5  0  6  6  0  6 12 12  6  6
  6  6  6  6  6 12  0  8  6  6 12 12  0]",[5]
56614,737488,737490,"[11 11  5  5  5  6  6  0  6 11  0  5  0  6  6  0  6 12 12  6  6  6  6  6
  6  6 12  0  8  6  6 12 12  0]",[11]
56615,737488,737490,"[11 11  5  5  5  6  6  0  6 11  0  5  0  6  6  0  6 12 12  6  6  6  6  6
  6  6 12  0  8  6  6 12 12  0]",[11]
56647,737472,737490,"[11 11  5  5  5  6  6  0  6 11  0  5  0  6  6  0  6 12 12  6  6  6  6  6
  6  6 12  0  8  6  6 12 12  0]",[5]
56646,737472,737490,"[11 11  5  5  5  6  6  0  6 11  0  5  0  6  6  0  6 12 12  6  6  6  6  6
  6  6 12  0  8  6  6 12 12  0]",[5]
56645,737472,737490,"[11 11  5  5  5  6  6  0  6 11  0  5  0  6  6  0  6 12 12  6  6  6  6  6
  6  6 12  0  8  6  6 12 12  0]",[5]
56658,737476,737495,"[ 6  6  0  6 11  0  5  0  6  6  0  6 12 12  6  6  6  6  6  6  6 12  0  8
  6  6 12 12  0]",[6]
56657,737476,737495,"[ 6  6  0  6 11  0  5  0  6  6  0  6 12 12  6  6  6  6  6  6  6 12  0  8
  6  6 12 12  0]",[6]
56644,737472,737495,"[ 6  6  0  6 11  0  5  0  6  6  0  6 12 12  6  6  6  6  6  6  6 12  0  8
  6  6 12 12  0]",[0]
56662,737477,737496,"[ 6  6 11  0  5  0  6  6  0 12  6 12 12  6  6  6  6  6  6  6 12  0  8  6
  6 12 12 12 12 12 12 12 12  0]",[6]
56730,737496,737499,"[ 6 11  0  5  0  6  6  0 12  6 12 12  6  6  6  6  6  6  6 12  0  8  6  6
 12 12 12 12 12 12 12 12  0]",[6]
56592,737447,737500,"[11  0  5  0  6  6  0 12  6 12 12  6  6  6  6  6  6  6 12  0  8  6  6 12
 12 12 12 12 12 12 12  0]",[11]
56655,737472,737502,"[ 0  5  0  6  6  0 12  6 12 12  6  6  6  6  6  6  6 12  0  3  8  6  6 12
 12 12 12 12 12 12 12 12 12  0]",[0]
56656,737472,737502,"[ 0  5  0  6  6  0 12  6 12 12  6  6  6  6  6  6  6 12  0  3  8  6  6 12
 12 12 12 12 12 12 12 12 12  0]",[5]
56639,737468,737503,"[ 0  6  6  0 12  6 12 12  6  6  6  6  6  6  6 12  0  3  8  6  6 12 12 12
 12 12 12 12 12 12 12  0]",[0]
56700,737488,737506,"[ 6  6  0 12  6 12 12  6  6  6  6  6  6  6 12  0  3  6  6  8  6  6  6  6
 12 12 12 12 12 12 12 12 12 12 12 12  0]",[6]
56699,737488,737506,"[ 6  6  0 12  6 12 12  6  6  6  6  6  6  6 12  0  3  6  6  8  6  6  6  6
 12 12 12 12 12 12 12 12 12 12 12 12  0]",[6]
56641,737468,737509,"[ 0 12  6 12 12  6  6  6  6  6  6  6 12  0  3  6  6  8  6  6  6  6 12 12
 12 12 12 12 12 12 12 12 12 12  0]",[0]
56731,737496,737509,"[ 0 12  6 12 12  6  6  6  6  6  6  6 12  0  3  6  6  8  6  6  6  6 12 12
 12 12 12 12 12 12 12 12 12 12  0]",[12]
56659,737476,737510,"[ 6 12 12  6  6  6  6  6  6  6 12  0  3  6  6  8  6  6  6  6  6  6  6 12
 12 12 12 12 12 12 12 12 12 12 12 12  0]",[6]
56651,737472,737510,"[ 6 12 12  6  6  6  6  6  6  6 12  0  3  6  6  8  6  6  6  6  6  6  6 12
 12 12 12 12 12 12 12 12 12 12 12 12  0]",[12]
56652,737472,737510,"[ 6 12 12  6  6  6  6  6  6  6 12  0  3  6  6  8  6  6  6  6  6  6  6 12
 12 12 12 12 12 12 12 12 12 12 12 12  0]",[12]
56650,737472,737510,"[ 6 12 12  6  6  6  6  6  6  6 12  0  3  6  6  8  6  6  6  6  6  6  6 12
 12 12 12 12 12 12 12 12 12 12 12 12  0]",[6]
56698,737488,737511,"[ 6  6  6  6  6  6 12  0  3  6  6  8  6  6  6  6  6  6  6 12 12 12 12 12
 12 12 12 12 12 12 12 12  0]",[6]
56707,737488,737511,"[ 6  6  6  6  6  6 12  0  3  6  6  8  6  6  6  6  6  6  6 12 12 12 12 12
 12 12 12 12 12 12 12 12  0]",[6]
56693,737488,737513,"[ 6  6  6  6 12  0  3  6  6  8  6  6  6  6  6  6  6  6  6  6  6 12 12 12
 12 12 12 12 12 12 12 11 12 12 12 12 12 12 12  0]",[6]
56694,737488,737513,"[ 6  6  6  6 12  0  3  6  6  8  6  6  6  6  6  6  6  6  6  6  6 12 12 12
 12 12 12 12 12 12 12 11 12 12 12 12 12 12 12  0]",[6]
56705,737488,737516,"[ 6  6 12  0  3  6  6  8  6  6  6  6  6  6  6  6  6  6  6 12 12 12 12 12
 12 12 12 12 12  5  5  5  5  5  5  5  5 11  5 12 12 12 12 12 12 12  0]",[6]
56706,737488,737516,"[ 6  6 12  0  3  6  6  8  6  6  6  6  6  6  6  6  6  6  6 12 12 12 12 12
 12 12 12 12 12  5  5  5  5  5  5  5  5 11  5 12 12 12 12 12 12 12  0]",[6]
56697,737488,737520,"[12  0  3  6  6  8  6  6  6  6  6  6  6  6  6  6  6 12 12 12 12 12 12 12
 12 12 12  5  5  5  5  5  5  5  5  5  5 11  5  5 12 12 12 12 12 12 12  0]",[12]
56643,737472,737523,"[ 0  3  6  6  8  6  6  6  6  6  6  6  6  6  6  6 12 12 12 12 12 12 12 12
 12 12  5  5  5  5  5  5  5  5  5  5 11  5  5 12 12 12 12 12 12 12  0]",[0]
56742,737502,737523,"[ 0  3  6  6  8  6  6  6  6  6  6  6  6  6  6  6 12 12 12 12 12 12 12 12
 12 12  5  5  5  5  5  5  5  5  5  5 11  5  5 12 12 12 12 12 12 12  0]",[3]
56753,737505,737524,"[ 6  6  8  6  6  6  6  6  6  6  6 12  6  6  6 16 12 12 12 12 12 12 12 12
 12 12  5  5  5  5  5  5  5  5  5  5 11  5  5 12 12 12 12 12 12 12 12  0]",[6]
56754,737505,737524,"[ 6  6  8  6  6  6  6  6  6  6  6 12  6  6  6 16 12 12 12 12 12 12 12 12
 12 12  5  5  5  5  5  5  5  5  5  5 11  5  5 12 12 12 12 12 12 12 12  0]",[6]
56631,737468,737525,"[ 8  6  6  6  6  6  6  6  6  6 12  6  6  6 16 12 12 12 12 12 12 12 12 12
 12  5  5  5  5  5  5  5  5  5  5 11  5  5 12 12 12 12 12 12 12 12  0]",[8]
56802,737525,737527,"[ 6  6  6  6  6  6  6  6  6  6 12  6  6  6 16 12 12 12 12 12 12 12 12 12
 12  0  5  5  5  5  5  5  5  5  5  5 11  5  5 12 12 12 12 12 12 12 12 11
 11 11 12 12 12  0]",[6]
56752,737505,737527,"[ 6  6  6  6  6  6  6  6  6  6 12  6  6  6 16 12 12 12 12 12 12 12 12 12
 12  0  5  5  5  5  5  5  5  5  5  5 11  5  5 12 12 12 12 12 12 12 12 11
 11 11 12 12 12  0]",[6]
56751,737526,737527,"[ 6  6  6  6  6  6  6  6  6  6 12  6  6  6 16 12 12 12 12 12 12 12 12 12
 12  0  5  5  5  5  5  5  5  5  5  5 11  5  5 12 12 12 12 12 12 12 12 11
 11 11 12 12 12  0]",[6]
56750,737505,737527,"[ 6  6  6  6  6  6  6  6  6  6 12  6  6  6 16 12 12 12 12 12 12 12 12 12
 12  0  5  5  5  5  5  5  5  5  5  5 11  5  5 12 12 12 12 12 12 12 12 11
 11 11 12 12 12  0]",[6]
56696,737488,737527,"[ 6  6  6  6  6  6  6  6  6  6 12  6  6  6 16 12 12 12 12 12 12 12 12 12
 12  0  5  5  5  5  5  5  5  5  5  5 11  5  5 12 12 12 12 12 12 12 12 11
 11 11 12 12 12  0]",[6]
56695,737488,737527,"[ 6  6  6  6  6  6  6  6  6  6 12  6  6  6 16 12 12 12 12 12 12 12 12 12
 12  0  5  5  5  5  5  5  5  5  5  5 11  5  5 12 12 12 12 12 12 12 12 11
 11 11 12 12 12  0]",[6]
56766,737510,737530,"[ 6  6  6  6 12  6  6  6 16 12 12 12 12 12 12 12 12 12 12  0  5  5  5  5
  5  5  5  5  5  5 11  5  5 12 12 12 12 12 12 12 12 11 11 11 12 12 12  0]",[6]
56763,737510,737530,"[ 6  6  6  6 12  6  6  6 16 12 12 12 12 12 12 12 12 12 12  0  5  5  5  5
  5  5  5  5  5  5 11  5  5 12 12 12 12 12 12 12 12 11 11 11 12 12 12  0]",[6]
56776,737513,737537,"[ 6  6 12  6  6  6 16  5  5 12 12  5 12 12 12 12 12  0 12 12 12  0  5  5
  5  5  5  5  5  5  5  5 11  5  5 12  6 12 12 12 12  6  6  5  5  5  5  5
  5 12 12 12 11 11 11 12 12 12  0]",[6]
56775,737512,737537,"[ 6  6 12  6  6  6 16  5  5 12 12  5 12 12 12 12 12  0 12 12 12  0  5  5
  5  5  5  5  5  5  5  5 11  5  5 12  6 12 12 12 12  6  6  5  5  5  5  5
  5 12 12 12 11 11 11 12 12 12  0]",[6]
56710,737524,737537,"[ 6  6 12  6  6  6 16  5  5 12 12  5 12 12 12 12 12  0 12 12 12  0  5  5
  5  5  5  5  5  5  5  5 11  5  5 12  6 12 12 12 12  6  6  5  5  5  5  5
  5 12 12 12 11 11 11 12 12 12  0]",[12]
56771,737512,737540,"[ 6  6  6 16  5  5 12 12  5 12 12  0 12 12 12  0 12 12 12  0  5  5  5  5
  5  5  5  5  5  5 11  5  5 12  6  5 12 12  5 12 12  6  6  5  5  5  5  5
  5 12 12 12 11 11 11 12 12 12  0]",[6]
56770,737512,737540,"[ 6  6  6 16  5  5 12 12  5 12 12  0 12 12 12  0 12 12 12  0  5  5  5  5
  5  5  5  5  5  5 11  5  5 12  6  5 12 12  5 12 12  6  6  5  5  5  5  5
  5 12 12 12 11 11 11 12 12 12  0]",[6]
56765,737510,737540,"[ 6  6  6 16  5  5 12 12  5 12 12  0 12 12 12  0 12 12 12  0  5  5  5  5
  5  5  5  5  5  5 11  5  5 12  6  5 12 12  5 12 12  6  6  5  5  5  5  5
  5 12 12 12 11 11 11 12 12 12  0]",[6]
56744,737524,737541,"[16  5  5 12 12  5  3 12 12  0 12 12 12  0 12 12 12  0  5  5  5  5  5  5
  5  5  5  5 11  5  5 12  6  5 12 12  5 12 12  6  6  5  5  5  5 12  5 12
  5 12 12  6 12 12  0  1  1 12  6 11 11 11  6 12 12 12  0]",[16]
56808,737531,737541,"[16  5  5 12 12  5  3 12 12  0 12 12 12  0 12 12 12  0  5  5  5  5  5  5
  5  5  5  5 11  5  5 12  6  5 12 12  5 12 12  6  6  5  5  5  5 12  5 12
  5 12 12  6 12 12  0  1  1 12  6 11 11 11  6 12 12 12  0]",[5]
56807,737531,737541,"[16  5  5 12 12  5  3 12 12  0 12 12 12  0 12 12 12  0  5  5  5  5  5  5
  5  5  5  5 11  5  5 12  6  5 12 12  5 12 12  6  6  5  5  5  5 12  5 12
  5 12 12  6 12 12  0  1  1 12  6 11 11 11  6 12 12 12  0]",[5]
56747,737502,737541,"[16  5  5 12 12  5  3 12 12  0 12 12 12  0 12 12 12  0  5  5  5  5  5  5
  5  5  5  5 11  5  5 12  6  5 12 12  5 12 12  6  6  5  5  5  5 12  5 12
  5 12 12  6 12 12  0  1  1 12  6 11 11 11  6 12 12 12  0]",[12]
56746,737502,737541,"[16  5  5 12 12  5  3 12 12  0 12 12 12  0 12 12 12  0  5  5  5  5  5  5
  5  5  5  5 11  5  5 12  6  5 12 12  5 12 12  6  6  5  5  5  5 12  5 12
  5 12 12  6 12 12  0  1  1 12  6 11 11 11  6 12 12 12  0]",[12]
56809,737531,737541,"[16  5  5 12 12  5  3 12 12  0 12 12 12  0 12 12 12  0  5  5  5  5  5  5
  5  5  5  5 11  5  5 12  6  5 12 12  5 12 12  6  6  5  5  5  5 12  5 12
  5 12 12  6 12 12  0  1  1 12  6 11 11 11  6 12 12 12  0]",[5]
56859,737541,737543,"[ 3 12 12  0 12 12 12  0 12 12 12  0  5  5  5  5  5  5  5  5  5  5 11  5
  5 12  6  5 12 12  5 12 12  6  6  5  5  5  5 12  5 12  5 12 12  6  6 12
 12  6  0  1  1 12  6 11 11 11  6  6  6  6  6  6  6 12 12 12  0]",[3]
56769,737512,737544,"[12 12  0 12 12 12  0 12 12 12  0  5  5  5  5  5  5  5  5  5  5 11  5  5
 12  6  5 12 12  5 12 12  6  6  5  5  5  5 12  5 12  5 12 12  6  6 12 12
  6  0  1  1 12  6 11 11 11  6  6  6  6  6  6  6 12 12 12  0]",[12]
56768,737512,737544,"[12 12  0 12 12 12  0 12 12 12  0  5  5  5  5  5  5  5  5  5  5 11  5  5
 12  6  5 12 12  5 12 12  6  6  5  5  5  5 12  5 12  5 12 12  6  6 12 12
  6  0  1  1 12  6 11 11 11  6  6  6  6  6  6  6 12 12 12  0]",[12]
56834,737539,737546,"[ 0 12 12 12  0 12 12 12  0  5  5  5  5  5  5  5  5  5  5 11  5  5 12  6
  5 12 12  5 12 12  6  6  5  5  5  5 12  5 12  5 12 12  6  6  6  6  6 12
 12  6  0  1  1 12  6 11 11 11  6  6  6  6  6  6  6  6 12  6  6  6  6  6
 12 12  0  6]",[0]
56734,737496,737547,"[12 12 12  0 12 12 12  0  5  5  5  5  5  5  5  5  5  5 11  5  5 12  6  5
 12 12  5 12 12  6  6  5  5  5  5 12  5 12  5 12 12  6  6  6  6  6 12 12
  6  0  1  1 12  6 11 11 11  6  6  6  6  6  6  6  6 12  6  6  6  6  6 12
 12  0  6]",[12]
56733,737496,737547,"[12 12 12  0 12 12 12  0  5  5  5  5  5  5  5  5  5  5 11  5  5 12  6  5
 12 12  5 12 12  6  6  5  5  5  5 12  5 12  5 12 12  6  6  6  6  6 12 12
  6  0  1  1 12  6 11 11 11  6  6  6  6  6  6  6  6 12  6  6  6  6  6 12
 12  0  6]",[12]
56735,737496,737547,"[12 12 12  0 12 12 12  0  5  5  5  5  5  5  5  5  5  5 11  5  5 12  6  5
 12 12  5 12 12  6  6  5  5  5  5 12  5 12  5 12 12  6  6  6  6  6 12 12
  6  0  1  1 12  6 11 11 11  6  6  6  6  6  6  6  6 12  6  6  6  6  6 12
 12  0  6]",[12]
